parent,variant_smiles,mw,logp,hbd,hba,tpsa,qed,topical_score
Curcumin,C=CC(C)(C)C1Cc2c(O)cc(O)cc2OC1c1ccc(O)c(C2OC(CO)C(O)C(O)C2O)c1,488.5330000000002,1.8229,7,9,160.07,0.3115486794703416,-0.5412513205296583
Embelin,C=CC(C)(C)C1Cc2c(O)cc(O)cc2OC1c1ccc(O)c(C2OC(CO)C(O)C(O)C2O)c1,488.5330000000002,1.8229,7,9,160.07,0.3115486794703416,-0.5412513205296583
EGCG,C=CC(C)(C)C1Cc2c(O)cc(O)cc2OC1c1ccc(O)c(C2OC(CO)C(O)C(O)C2O)c1,488.5330000000002,1.8229,7,9,160.07,0.3115486794703416,-0.5412513205296583
EGCG,C=CC(C)(C)C1Cc2c(O)cc(O)cc2OC1c1cc(C2OC(CO)C(O)C(O)C2O)ccc1O,488.5330000000002,1.8229,7,9,160.07,0.3115486794703416,-0.5412513205296583
Glabridin,C=CC(C)(C)C1Cc2c(O)cc(O)cc2OC1c1ccc(O)c(C2OC(CO)C(O)C(O)C2O)c1,488.5330000000002,1.8229,7,9,160.07,0.3115486794703416,-0.5412513205296583
Glabridin,C=CC(C)(C)C1Cc2c(O)cc(O)cc2OC1c1cc(C2OC(CO)C(O)C(O)C2O)ccc1O,488.5330000000002,1.8229,7,9,160.07,0.3115486794703416,-0.5412513205296583
EMB-3,C=CC(C)(C)C1OC(c2cc(C3Oc4cc(O)cc(O)c4CC3CO)ccc2O)C(O)C(O)C1O,488.5330000000002,1.8228999999999995,7,9,160.07,0.3115486794703416,-0.5412513205296585
Embelin,C=CC(C)(C)C1OC(c2cc(C3Oc4cc(O)cc(O)c4CC3CO)ccc2O)C(O)C(O)C1O,488.5330000000002,1.8228999999999995,7,9,160.07,0.3115486794703416,-0.5412513205296585
EGCG,C=CC(C)(C)C1OC(c2cc(C3Oc4cc(O)cc(O)c4CC3CO)ccc2O)C(O)C(O)C1O,488.5330000000002,1.8228999999999995,7,9,160.07,0.3115486794703416,-0.5412513205296585
Asiaticoside,C=CC(C)(C)C1OC(c2cc(C3Oc4cc(O)cc(O)c4CC3CO)ccc2O)C(O)C(O)C1O,488.5330000000002,1.8228999999999995,7,9,160.07,0.3115486794703416,-0.5412513205296585
Curcumin,C=CC(C)(C)C1OC(c2cc(C3Oc4cc(O)cc(O)c4CC3CO)ccc2O)C(O)C(O)C1O,488.5330000000002,1.8228999999999995,7,9,160.07,0.3115486794703416,-0.5412513205296585
Glabridin,C=CC(C)(C)C1OC(c2cc(C3Oc4cc(O)cc(O)c4CC3CO)ccc2O)C(O)C(O)C1O,488.5330000000002,1.8228999999999995,7,9,160.07,0.3115486794703416,-0.5412513205296585
Curcumin,COc1ccc(C2Oc3cc(O)cc(O)c3CC2C2Oc3cc(O)cc(O)c3CC2CO)c(O)c1O,498.48400000000026,2.8334000000000024,7,10,169.29999999999998,0.2655503850793999,-0.542716281587268
EGCG,COc1ccc(C2Oc3cc(O)cc(O)c3CC2C2Oc3cc(O)cc(O)c3CC2CO)c(O)c1O,498.48400000000026,2.8334000000000024,7,10,169.29999999999998,0.2655503850793999,-0.542716281587268
Glabridin,COc1ccc(C2Oc3cc(O)cc(O)c3CC2C2Oc3cc(O)cc(O)c3CC2CO)c(O)c1O,498.48400000000026,2.8334000000000024,7,10,169.29999999999998,0.2655503850793999,-0.542716281587268
Embelin,COc1ccc(C2Oc3cc(O)cc(O)c3CC2C2Oc3cc(O)cc(O)c3CC2CO)c(O)c1O,498.48400000000026,2.8334000000000024,7,10,169.29999999999998,0.2655503850793999,-0.542716281587268
Asiaticoside,COc1ccc(C2Oc3cc(O)cc(O)c3CC2C2Oc3cc(O)cc(O)c3CC2CO)c(O)c1O,498.48400000000026,2.8334000000000024,7,10,169.29999999999998,0.2655503850793999,-0.542716281587268
EMB-3,COc1ccc(C2Oc3cc(O)cc(O)c3CC2C2Oc3cc(O)cc(O)c3CC2CO)c(O)c1O,498.48400000000026,2.8334000000000024,7,10,169.29999999999998,0.2655503850793999,-0.542716281587268
EMB-3,C=CC(C)(C)C1OC(Oc2ccc(O)c(OC)c2)C(O)C(O)C1O,340.372,0.7993999999999997,4,7,108.61,0.5871417279025305,-0.546591605430803
Glabridin,C=CC(C)(C)C1OC(Oc2ccc(O)c(OC)c2)C(O)C(O)C1O,340.372,0.7993999999999997,4,7,108.61,0.5871417279025305,-0.546591605430803
Embelin,C=CC(C)(C)C1OC(Oc2cc(OC)ccc2O)C(O)C(O)C1O,340.372,0.7993999999999999,4,7,108.61,0.5871417279025305,-0.546591605430803
Curcumin,C=CC(C)(C)C1OC(Oc2ccc(O)c(OC)c2)C(O)C(O)C1O,340.372,0.7993999999999997,4,7,108.61,0.5871417279025305,-0.546591605430803
EGCG,C=CC(C)(C)C1OC(Oc2ccc(O)c(OC)c2)C(O)C(O)C1O,340.372,0.7993999999999997,4,7,108.61,0.5871417279025305,-0.546591605430803
EMB-3,C=CC(C)(C)C1OC(Oc2cc(OC)ccc2O)C(O)C(O)C1O,340.372,0.7993999999999999,4,7,108.61,0.5871417279025305,-0.546591605430803
EGCG,C=CC(C)(C)C1OC(Oc2cc(OC)ccc2O)C(O)C(O)C1O,340.372,0.7993999999999999,4,7,108.61,0.5871417279025305,-0.546591605430803
Curcumin,C=CC(C)(C)C1OC(Oc2cc(OC)ccc2O)C(O)C(O)C1O,340.372,0.7993999999999999,4,7,108.61,0.5871417279025305,-0.546591605430803
Embelin,C=CC(C)(C)C1OC(Oc2ccc(O)c(OC)c2)C(O)C(O)C1O,340.372,0.7993999999999997,4,7,108.61,0.5871417279025305,-0.546591605430803
Asiaticoside,C=CC(C)(C)C1OC(Oc2cc(OC)ccc2O)C(O)C(O)C1O,340.372,0.7993999999999999,4,7,108.61,0.5871417279025305,-0.546591605430803
Glabridin,C=CC(C)(C)C1OC(Oc2cc(OC)ccc2O)C(O)C(O)C1O,340.372,0.7993999999999999,4,7,108.61,0.5871417279025305,-0.546591605430803
Asiaticoside,C=CC(C)(C)C1OC(Oc2ccc(O)c(OC)c2)C(O)C(O)C1O,340.372,0.7993999999999997,4,7,108.61,0.5871417279025305,-0.546591605430803
Asiaticoside,Oc1ccc2c(c1)OCC(C1Oc3cc(O)cc(O)c3CC1C=Cc1cc(O)c(O)c(O)c1)C2,464.47000000000025,3.8046000000000015,6,8,139.84,0.3217808414331664,-0.5479524919001679
Curcumin,Oc1ccc2c(c1)OCC(C1Oc3cc(O)cc(O)c3CC1C=Cc1cc(O)c(O)c(O)c1)C2,464.47000000000025,3.8046000000000015,6,8,139.84,0.3217808414331664,-0.5479524919001679
EGCG,Oc1ccc2c(c1)OCC(C1Oc3cc(O)cc(O)c3CC1C=Cc1cc(O)c(O)c(O)c1)C2,464.47000000000025,3.8046000000000015,6,8,139.84,0.3217808414331664,-0.5479524919001679
EMB-3,Oc1ccc2c(c1)OCC(C1Oc3cc(O)cc(O)c3CC1C=Cc1cc(O)c(O)c(O)c1)C2,464.47000000000025,3.8046000000000015,6,8,139.84,0.3217808414331664,-0.5479524919001679
Embelin,Oc1ccc2c(c1)OCC(C1Oc3cc(O)cc(O)c3CC1C=Cc1cc(O)c(O)c(O)c1)C2,464.47000000000025,3.8046000000000015,6,8,139.84,0.3217808414331664,-0.5479524919001679
Glabridin,Oc1ccc2c(c1)OCC(C1Oc3cc(O)cc(O)c3CC1C=Cc1cc(O)c(O)c(O)c1)C2,464.47000000000025,3.8046000000000015,6,8,139.84,0.3217808414331664,-0.5479524919001679
Glabridin,Oc1cc(O)c2c(c1)OC(c1cc(O)c(O)c(O)c1)C(Oc1cc(O)c(O)c(O)c1)C2,430.3650000000002,2.4552000000000005,8,10,180.3,0.2875383967612328,-0.5483282699054338
Asiaticoside,Oc1cc(O)c2c(c1)OC(c1cc(O)c(O)c(O)c1)C(Oc1cc(O)c(O)c(O)c1)C2,430.3650000000002,2.4552000000000005,8,10,180.3,0.2875383967612328,-0.5483282699054338
EMB-3,Oc1cc(O)c2c(c1)OC(Oc1cc(O)c(O)c(O)c1)C(c1cc(O)c(O)c(O)c1)C2,430.3650000000001,2.4552000000000005,8,10,180.3,0.2875383967612328,-0.5483282699054338
EMB-3,Oc1cc(O)c2c(c1)OC(c1cc(O)c(O)c(O)c1)C(Oc1cc(O)c(O)c(O)c1)C2,430.3650000000002,2.4552000000000005,8,10,180.3,0.2875383967612328,-0.5483282699054338
Asiaticoside,Oc1cc(O)c2c(c1)OC(Oc1cc(O)c(O)c(O)c1)C(c1cc(O)c(O)c(O)c1)C2,430.3650000000001,2.4552000000000005,8,10,180.3,0.2875383967612328,-0.5483282699054338
Embelin,Oc1cc(O)c2c(c1)OC(c1cc(O)c(O)c(O)c1)C(Oc1cc(O)c(O)c(O)c1)C2,430.3650000000002,2.4552000000000005,8,10,180.3,0.2875383967612328,-0.5483282699054338
Curcumin,Oc1cc(O)c2c(c1)OC(Oc1cc(O)c(O)c(O)c1)C(c1cc(O)c(O)c(O)c1)C2,430.3650000000001,2.4552000000000005,8,10,180.3,0.2875383967612328,-0.5483282699054338
EGCG,Oc1cc(O)c2c(c1)OC(c1cc(O)c(O)c(O)c1)C(Oc1cc(O)c(O)c(O)c1)C2,430.3650000000002,2.4552000000000005,8,10,180.3,0.2875383967612328,-0.5483282699054338
Embelin,Oc1cc(O)c2c(c1)OC(Oc1cc(O)c(O)c(O)c1)C(c1cc(O)c(O)c(O)c1)C2,430.3650000000001,2.4552000000000005,8,10,180.3,0.2875383967612328,-0.5483282699054338
Curcumin,Oc1cc(O)c2c(c1)OC(c1cc(O)c(O)c(O)c1)C(Oc1cc(O)c(O)c(O)c1)C2,430.3650000000002,2.4552000000000005,8,10,180.3,0.2875383967612328,-0.5483282699054338
Glabridin,Oc1cc(O)c2c(c1)OC(Oc1cc(O)c(O)c(O)c1)C(c1cc(O)c(O)c(O)c1)C2,430.3650000000001,2.4552000000000005,8,10,180.3,0.2875383967612328,-0.5483282699054338
EGCG,Oc1cc(O)c2c(c1)OC(Oc1cc(O)c(O)c(O)c1)C(c1cc(O)c(O)c(O)c1)C2,430.3650000000001,2.4552000000000005,8,10,180.3,0.2875383967612328,-0.5483282699054338
Embelin,COC(=O)C1Oc2cc(O)cc(O)c2CC1c1ccc(-c2cc(O)c(O)c(O)c2)c(O)c1O,456.4030000000002,2.5531000000000006,7,10,177.14,0.2288409882901874,-0.5493590117098127
Glabridin,COC(=O)C1Oc2cc(O)cc(O)c2CC1c1ccc(-c2cc(O)c(O)c(O)c2)c(O)c1O,456.4030000000002,2.5531000000000006,7,10,177.14,0.2288409882901874,-0.5493590117098127
EGCG,COC(=O)C1Oc2cc(O)cc(O)c2CC1c1ccc(-c2cc(O)c(O)c(O)c2)c(O)c1O,456.4030000000002,2.5531000000000006,7,10,177.14,0.2288409882901874,-0.5493590117098127
EMB-3,COC(=O)C1Oc2cc(O)cc(O)c2CC1c1ccc(-c2cc(O)c(O)c(O)c2)c(O)c1O,456.4030000000002,2.5531000000000006,7,10,177.14,0.2288409882901874,-0.5493590117098127
Asiaticoside,COC(=O)C1Oc2cc(O)cc(O)c2CC1c1ccc(-c2cc(O)c(O)c(O)c2)c(O)c1O,456.4030000000002,2.5531000000000006,7,10,177.14,0.2288409882901874,-0.5493590117098127
Curcumin,COC(=O)C1Oc2cc(O)cc(O)c2CC1c1ccc(-c2cc(O)c(O)c(O)c2)c(O)c1O,456.4030000000002,2.5531000000000006,7,10,177.14,0.2288409882901874,-0.5493590117098127
Curcumin,C=CC(C)(C)c1ccc(C2OC(c3ccc(OC)c(O)c3O)C(O)C(O)C2O)c(O)c1O,448.4680000000001,1.8765000000000012,7,9,160.07,0.2675632767651902,-0.5495033899014756
Embelin,C=CC(C)(C)c1ccc(C2OC(c3ccc(OC)c(O)c3O)C(O)C(O)C2O)c(O)c1O,448.4680000000001,1.8765000000000012,7,9,160.07,0.2675632767651902,-0.5495033899014756
Asiaticoside,C=CC(C)(C)c1ccc(C2OC(c3ccc(OC)c(O)c3O)C(O)C(O)C2O)c(O)c1O,448.4680000000001,1.8765000000000012,7,9,160.07,0.2675632767651902,-0.5495033899014756
Glabridin,C=CC(C)(C)c1ccc(C2OC(c3ccc(OC)c(O)c3O)C(O)C(O)C2O)c(O)c1O,448.4680000000001,1.8765000000000012,7,9,160.07,0.2675632767651902,-0.5495033899014756
EGCG,C=CC(C)(C)c1ccc(C2OC(c3ccc(OC)c(O)c3O)C(O)C(O)C2O)c(O)c1O,448.4680000000001,1.8765000000000012,7,9,160.07,0.2675632767651902,-0.5495033899014756
EMB-3,C=CC(C)(C)c1ccc(C2OC(c3ccc(OC)c(O)c3O)C(O)C(O)C2O)c(O)c1O,448.4680000000001,1.8765000000000012,7,9,160.07,0.2675632767651902,-0.5495033899014756
EMB-3,Oc1ccc2c(c1)OCC(c1ccc(O)c(C3COc4cc(O)ccc4C3)c1)C2,390.4350000000002,4.240800000000003,3,5,79.15,0.6099558493618328,-0.5505774839715024
Curcumin,Oc1ccc2c(c1)OCC(c1ccc(O)c(C3COc4cc(O)ccc4C3)c1)C2,390.4350000000002,4.240800000000003,3,5,79.15,0.6099558493618328,-0.5505774839715024
EGCG,Oc1ccc2c(c1)OCC(c1ccc(O)c(C3COc4cc(O)ccc4C3)c1)C2,390.4350000000002,4.240800000000003,3,5,79.15,0.6099558493618328,-0.5505774839715024
Embelin,Oc1ccc2c(c1)OCC(c1ccc(O)c(C3COc4cc(O)ccc4C3)c1)C2,390.4350000000002,4.240800000000003,3,5,79.15,0.6099558493618328,-0.5505774839715024
Asiaticoside,Oc1ccc2c(c1)OCC(c1ccc(O)c(C3COc4cc(O)ccc4C3)c1)C2,390.4350000000002,4.240800000000003,3,5,79.15,0.6099558493618328,-0.5505774839715024
Glabridin,Oc1ccc2c(c1)OCC(c1ccc(O)c(C3COc4cc(O)ccc4C3)c1)C2,390.4350000000002,4.240800000000003,3,5,79.15,0.6099558493618328,-0.5505774839715024
EGCG,C=CC(C)(C)c1ccc(O)c(-c2cc(C3OC(C(C)(C)C=C)C(O)C(O)C3O)ccc2O)c1,454.5630000000001,3.963200000000004,5,6,110.38,0.422734825334187,-0.5527318413324824
Curcumin,C=CC(C)(C)c1ccc(O)c(-c2cc(C3OC(C(C)(C)C=C)C(O)C(O)C3O)ccc2O)c1,454.5630000000001,3.963200000000004,5,6,110.38,0.422734825334187,-0.5527318413324824
Curcumin,C=CC(C)(C)c1ccc(O)c(-c2ccc(O)c(C3OC(C(C)(C)C=C)C(O)C(O)C3O)c2)c1,454.56300000000016,3.963200000000004,5,6,110.38,0.4227348253341869,-0.5527318413324824
EMB-3,C=CC(C)(C)c1ccc(O)c(-c2cc(C3OC(C(C)(C)C=C)C(O)C(O)C3O)ccc2O)c1,454.5630000000001,3.963200000000004,5,6,110.38,0.422734825334187,-0.5527318413324824
Embelin,C=CC(C)(C)c1ccc(O)c(-c2ccc(O)c(C3OC(C(C)(C)C=C)C(O)C(O)C3O)c2)c1,454.56300000000016,3.963200000000004,5,6,110.38,0.4227348253341869,-0.5527318413324824
Asiaticoside,C=CC(C)(C)c1ccc(O)c(-c2cc(C3OC(C(C)(C)C=C)C(O)C(O)C3O)ccc2O)c1,454.5630000000001,3.963200000000004,5,6,110.38,0.422734825334187,-0.5527318413324824
EMB-3,C=CC(C)(C)c1ccc(O)c(-c2ccc(O)c(C3OC(C(C)(C)C=C)C(O)C(O)C3O)c2)c1,454.56300000000016,3.963200000000004,5,6,110.38,0.4227348253341869,-0.5527318413324824
Asiaticoside,C=CC(C)(C)c1ccc(O)c(-c2ccc(O)c(C3OC(C(C)(C)C=C)C(O)C(O)C3O)c2)c1,454.56300000000016,3.963200000000004,5,6,110.38,0.4227348253341869,-0.5527318413324824
Glabridin,C=CC(C)(C)c1ccc(O)c(-c2cc(C3OC(C(C)(C)C=C)C(O)C(O)C3O)ccc2O)c1,454.5630000000001,3.963200000000004,5,6,110.38,0.422734825334187,-0.5527318413324824
Embelin,C=CC(C)(C)c1ccc(O)c(-c2cc(C3OC(C(C)(C)C=C)C(O)C(O)C3O)ccc2O)c1,454.5630000000001,3.963200000000004,5,6,110.38,0.422734825334187,-0.5527318413324824
EGCG,C=CC(C)(C)c1ccc(O)c(-c2ccc(O)c(C3OC(C(C)(C)C=C)C(O)C(O)C3O)c2)c1,454.56300000000016,3.963200000000004,5,6,110.38,0.4227348253341869,-0.5527318413324824
Glabridin,C=CC(C)(C)c1ccc(O)c(-c2ccc(O)c(C3OC(C(C)(C)C=C)C(O)C(O)C3O)c2)c1,454.56300000000016,3.963200000000004,5,6,110.38,0.4227348253341869,-0.5527318413324824
Embelin,C=CC(C)(C)c1cc(-c2ccc(O)c(C3OC(C(C)(C)C=C)C(O)C(O)C3O)c2)ccc1O,454.5630000000001,3.963200000000005,5,6,110.38,0.422734825334187,-0.5527318413324829
Curcumin,C=CC(C)(C)c1cc(-c2ccc(O)c(C3OC(C(C)(C)C=C)C(O)C(O)C3O)c2)ccc1O,454.5630000000001,3.963200000000005,5,6,110.38,0.422734825334187,-0.5527318413324829
Curcumin,C=CC(C)(C)c1cc(-c2cc(C3OC(C(C)(C)C=C)C(O)C(O)C3O)ccc2O)ccc1O,454.5630000000001,3.963200000000005,5,6,110.38,0.422734825334187,-0.5527318413324829
Asiaticoside,C=CC(C)(C)c1cc(-c2ccc(O)c(C3OC(C(C)(C)C=C)C(O)C(O)C3O)c2)ccc1O,454.5630000000001,3.963200000000005,5,6,110.38,0.422734825334187,-0.5527318413324829
Asiaticoside,C=CC(C)(C)c1cc(-c2cc(C3OC(C(C)(C)C=C)C(O)C(O)C3O)ccc2O)ccc1O,454.5630000000001,3.963200000000005,5,6,110.38,0.422734825334187,-0.5527318413324829
Glabridin,C=CC(C)(C)c1cc(-c2ccc(O)c(C3OC(C(C)(C)C=C)C(O)C(O)C3O)c2)ccc1O,454.5630000000001,3.963200000000005,5,6,110.38,0.422734825334187,-0.5527318413324829
EMB-3,C=CC(C)(C)c1cc(-c2ccc(O)c(C3OC(C(C)(C)C=C)C(O)C(O)C3O)c2)ccc1O,454.5630000000001,3.963200000000005,5,6,110.38,0.422734825334187,-0.5527318413324829
EMB-3,C=CC(C)(C)c1cc(-c2cc(C3OC(C(C)(C)C=C)C(O)C(O)C3O)ccc2O)ccc1O,454.5630000000001,3.963200000000005,5,6,110.38,0.422734825334187,-0.5527318413324829
Embelin,C=CC(C)(C)c1cc(-c2cc(C3OC(C(C)(C)C=C)C(O)C(O)C3O)ccc2O)ccc1O,454.5630000000001,3.963200000000005,5,6,110.38,0.422734825334187,-0.5527318413324829
EGCG,C=CC(C)(C)c1cc(-c2ccc(O)c(C3OC(C(C)(C)C=C)C(O)C(O)C3O)c2)ccc1O,454.5630000000001,3.963200000000005,5,6,110.38,0.422734825334187,-0.5527318413324829
Glabridin,C=CC(C)(C)c1cc(-c2cc(C3OC(C(C)(C)C=C)C(O)C(O)C3O)ccc2O)ccc1O,454.5630000000001,3.963200000000005,5,6,110.38,0.422734825334187,-0.5527318413324829
EGCG,C=CC(C)(C)c1cc(-c2cc(C3OC(C(C)(C)C=C)C(O)C(O)C3O)ccc2O)ccc1O,454.5630000000001,3.963200000000005,5,6,110.38,0.422734825334187,-0.5527318413324829
EMB-3,C=CC(C)(C)c1ccc(-c2ccc(C3OC(C(C)(C)C=C)C(O)C(O)C3O)c(O)c2O)c(O)c1O,486.56100000000015,3.374400000000007,7,8,150.84,0.2425363058927875,-0.5571970274405507
Embelin,C=CC(C)(C)c1ccc(-c2ccc(C3OC(C(C)(C)C=C)C(O)C(O)C3O)c(O)c2O)c(O)c1O,486.56100000000015,3.374400000000007,7,8,150.84,0.2425363058927875,-0.5571970274405507
Glabridin,C=CC(C)(C)c1ccc(-c2ccc(C3OC(C(C)(C)C=C)C(O)C(O)C3O)c(O)c2O)c(O)c1O,486.56100000000015,3.374400000000007,7,8,150.84,0.2425363058927875,-0.5571970274405507
EGCG,C=CC(C)(C)c1ccc(-c2ccc(C3OC(C(C)(C)C=C)C(O)C(O)C3O)c(O)c2O)c(O)c1O,486.56100000000015,3.374400000000007,7,8,150.84,0.2425363058927875,-0.5571970274405507
Curcumin,C=CC(C)(C)c1ccc(-c2ccc(C3OC(C(C)(C)C=C)C(O)C(O)C3O)c(O)c2O)c(O)c1O,486.56100000000015,3.374400000000007,7,8,150.84,0.2425363058927875,-0.5571970274405507
Asiaticoside,C=CC(C)(C)c1ccc(-c2ccc(C3OC(C(C)(C)C=C)C(O)C(O)C3O)c(O)c2O)c(O)c1O,486.56100000000015,3.374400000000007,7,8,150.84,0.2425363058927875,-0.5571970274405507
EGCG,COC(=O)c1ccc(O)c(CO)c1,182.175,0.6711,2,4,66.76,0.6595408286165,-0.5597258380501667
Curcumin,COC(=O)c1cc(CO)ccc1O,182.175,0.6710999999999998,2,4,66.76,0.6595408286165,-0.5597258380501667
Embelin,COC(=O)c1cc(CO)ccc1O,182.175,0.6710999999999998,2,4,66.76,0.6595408286165,-0.5597258380501667
Glabridin,COC(=O)c1cc(CO)ccc1O,182.175,0.6710999999999998,2,4,66.76,0.6595408286165,-0.5597258380501667
EMB-3,COC(=O)c1ccc(O)c(CO)c1,182.175,0.6711,2,4,66.76,0.6595408286165,-0.5597258380501667
Curcumin,COC(=O)c1ccc(O)c(CO)c1,182.175,0.6711,2,4,66.76,0.6595408286165,-0.5597258380501667
EGCG,COC(=O)c1cc(CO)ccc1O,182.175,0.6710999999999998,2,4,66.76,0.6595408286165,-0.5597258380501667
Asiaticoside,COC(=O)c1cc(CO)ccc1O,182.175,0.6710999999999998,2,4,66.76,0.6595408286165,-0.5597258380501667
Embelin,COC(=O)c1ccc(O)c(CO)c1,182.175,0.6711,2,4,66.76,0.6595408286165,-0.5597258380501667
Glabridin,COC(=O)c1ccc(O)c(CO)c1,182.175,0.6711,2,4,66.76,0.6595408286165,-0.5597258380501667
Asiaticoside,COC(=O)c1ccc(O)c(CO)c1,182.175,0.6711,2,4,66.76,0.6595408286165,-0.5597258380501667
EMB-3,COC(=O)c1cc(CO)ccc1O,182.175,0.6710999999999998,2,4,66.76,0.6595408286165,-0.5597258380501667
EGCG,OCC1Cc2c(O)cc(O)cc2OC1c1ccc(C2Oc3cc(O)cc(O)c3CC2CO)c(O)c1O,498.48400000000026,2.4896000000000016,8,10,180.3,0.249014552861732,-0.5639187804716006
Glabridin,OCC1Cc2c(O)cc(O)cc2OC1c1ccc(C2Oc3cc(O)cc(O)c3CC2CO)c(O)c1O,498.48400000000026,2.4896000000000016,8,10,180.3,0.249014552861732,-0.5639187804716006
EMB-3,OCC1Cc2c(O)cc(O)cc2OC1c1ccc(C2Oc3cc(O)cc(O)c3CC2CO)c(O)c1O,498.48400000000026,2.4896000000000016,8,10,180.3,0.249014552861732,-0.5639187804716006
Asiaticoside,OCC1Cc2c(O)cc(O)cc2OC1c1ccc(C2Oc3cc(O)cc(O)c3CC2CO)c(O)c1O,498.48400000000026,2.4896000000000016,8,10,180.3,0.249014552861732,-0.5639187804716006
Embelin,OCC1Cc2c(O)cc(O)cc2OC1c1ccc(C2Oc3cc(O)cc(O)c3CC2CO)c(O)c1O,498.48400000000026,2.4896000000000016,8,10,180.3,0.249014552861732,-0.5639187804716006
Curcumin,OCC1Cc2c(O)cc(O)cc2OC1c1ccc(C2Oc3cc(O)cc(O)c3CC2CO)c(O)c1O,498.48400000000026,2.4896000000000016,8,10,180.3,0.249014552861732,-0.5639187804716006
Curcumin,COc1ccc(C2Cc3c(O)cc(O)cc3OC2C2Cc3c(O)cc(O)cc3OC2OC)c(O)c1O,498.48400000000026,3.2399000000000022,6,10,158.3,0.2949910382572804,-0.5642756284093879
Curcumin,COc1ccc(C2Oc3cc(O)cc(O)c3CC2C2Oc3cc(O)cc(O)c3CC2OC)c(O)c1O,498.48400000000026,3.2399000000000022,6,10,158.3,0.2949910382572804,-0.5642756284093879
EGCG,COc1ccc(C2Cc3c(O)cc(O)cc3OC2C2Cc3c(O)cc(O)cc3OC2OC)c(O)c1O,498.48400000000026,3.2399000000000022,6,10,158.3,0.2949910382572804,-0.5642756284093879
Asiaticoside,COc1ccc(C2Oc3cc(O)cc(O)c3CC2C2Oc3cc(O)cc(O)c3CC2OC)c(O)c1O,498.48400000000026,3.2399000000000022,6,10,158.3,0.2949910382572804,-0.5642756284093879
Embelin,COc1ccc(C2Oc3cc(O)cc(O)c3CC2C2Oc3cc(O)cc(O)c3CC2OC)c(O)c1O,498.48400000000026,3.2399000000000022,6,10,158.3,0.2949910382572804,-0.5642756284093879
Embelin,COc1ccc(C2Cc3c(O)cc(O)cc3OC2C2Cc3c(O)cc(O)cc3OC2OC)c(O)c1O,498.48400000000026,3.2399000000000022,6,10,158.3,0.2949910382572804,-0.5642756284093879
Asiaticoside,COc1ccc(C2Cc3c(O)cc(O)cc3OC2C2Cc3c(O)cc(O)cc3OC2OC)c(O)c1O,498.48400000000026,3.2399000000000022,6,10,158.3,0.2949910382572804,-0.5642756284093879
EGCG,COc1ccc(C2Oc3cc(O)cc(O)c3CC2C2Oc3cc(O)cc(O)c3CC2OC)c(O)c1O,498.48400000000026,3.2399000000000022,6,10,158.3,0.2949910382572804,-0.5642756284093879
Glabridin,COc1ccc(C2Oc3cc(O)cc(O)c3CC2C2Oc3cc(O)cc(O)c3CC2OC)c(O)c1O,498.48400000000026,3.2399000000000022,6,10,158.3,0.2949910382572804,-0.5642756284093879
Glabridin,COc1ccc(C2Cc3c(O)cc(O)cc3OC2C2Cc3c(O)cc(O)cc3OC2OC)c(O)c1O,498.48400000000026,3.2399000000000022,6,10,158.3,0.2949910382572804,-0.5642756284093879
EMB-3,COc1ccc(C2Cc3c(O)cc(O)cc3OC2C2Cc3c(O)cc(O)cc3OC2OC)c(O)c1O,498.48400000000026,3.2399000000000022,6,10,158.3,0.2949910382572804,-0.5642756284093879
EMB-3,COc1ccc(C2Oc3cc(O)cc(O)c3CC2C2Oc3cc(O)cc(O)c3CC2OC)c(O)c1O,498.48400000000026,3.2399000000000022,6,10,158.3,0.2949910382572804,-0.5642756284093879
Curcumin,C=CC(C)(C)c1ccc(C=Cc2cc(O)c(O)c(O)c2)c(O)c1O,328.36400000000003,3.848600000000005,5,5,101.15,0.3333043362018391,-0.565762330464831
EMB-3,C=CC(C)(C)c1ccc(C=Cc2cc(O)c(O)c(O)c2)c(O)c1O,328.36400000000003,3.848600000000005,5,5,101.15,0.3333043362018391,-0.565762330464831
Asiaticoside,C=CC(C)(C)c1ccc(C=Cc2cc(O)c(O)c(O)c2)c(O)c1O,328.36400000000003,3.848600000000005,5,5,101.15,0.3333043362018391,-0.565762330464831
Glabridin,C=CC(C)(C)c1ccc(C=Cc2cc(O)c(O)c(O)c2)c(O)c1O,328.36400000000003,3.848600000000005,5,5,101.15,0.3333043362018391,-0.565762330464831
Embelin,C=CC(C)(C)c1ccc(C=Cc2cc(O)c(O)c(O)c2)c(O)c1O,328.36400000000003,3.848600000000005,5,5,101.15,0.3333043362018391,-0.565762330464831
EGCG,C=CC(C)(C)c1ccc(C=Cc2cc(O)c(O)c(O)c2)c(O)c1O,328.36400000000003,3.848600000000005,5,5,101.15,0.3333043362018391,-0.565762330464831
EMB-3,OCc1ccc(-c2ccc(C3Cc4c(O)cc(O)cc4OC3CO)c(O)c2O)c(O)c1O,442.4200000000002,2.159100000000002,8,9,171.07,0.2819530363779586,-0.5667136302887067
EGCG,OCc1ccc(-c2ccc(C3Cc4c(O)cc(O)cc4OC3CO)c(O)c2O)c(O)c1O,442.4200000000002,2.159100000000002,8,9,171.07,0.2819530363779586,-0.5667136302887067
