variant_smiles,max_sim_to_known,mean_sim_to_known,parent,mw,logp,hbd,hba,tpsa,qed,topical_score
COC(=O)c1ccc(C2COc3cc(O)ccc3C2)c(O)c1O,0.3787878787878788,0.13165992326612172,EMB-3,316.3090000000001,2.308700000000001,3,6,96.22,0.5810182576111851,0.4534849242778523
COC(=O)c1ccc(C2COc3cc(O)ccc3C2)c(O)c1O,0.3787878787878788,0.13165992326612172,Glabridin,316.3090000000001,2.308700000000001,3,6,96.22,0.5810182576111851,0.4534849242778523
COC(=O)c1ccc(C2COc3cc(O)ccc3C2)c(O)c1O,0.3787878787878788,0.13165992326612172,Embelin,316.3090000000001,2.308700000000001,3,6,96.22,0.5810182576111851,0.4534849242778523
COC(=O)c1ccc(C2COc3cc(O)ccc3C2)c(O)c1O,0.3787878787878788,0.13165992326612172,Asiaticoside,316.3090000000001,2.308700000000001,3,6,96.22,0.5810182576111851,0.4534849242778523
COC(=O)c1ccc(C2COc3cc(O)ccc3C2)c(O)c1O,0.3787878787878788,0.13165992326612172,Curcumin,316.3090000000001,2.308700000000001,3,6,96.22,0.5810182576111851,0.4534849242778523
COC(=O)c1ccc(C2COc3cc(O)ccc3C2)c(O)c1O,0.3787878787878788,0.13165992326612172,EGCG,316.3090000000001,2.308700000000001,3,6,96.22,0.5810182576111851,0.4534849242778523
COC(=O)c1ccc(C2COc3cc(O)ccc3C2)c(O)c1O,0.3787878787878788,0.13165992326612172,EMB-3,316.3090000000001,2.308700000000001,3,6,96.22,0.5810182576111851,0.4534849242778523
COC(=O)c1ccc(C2COc3cc(O)ccc3C2)c(O)c1O,0.3787878787878788,0.13165992326612172,Glabridin,316.3090000000001,2.308700000000001,3,6,96.22,0.5810182576111851,0.4534849242778523
COC(=O)c1ccc(C2COc3cc(O)ccc3C2)c(O)c1O,0.3787878787878788,0.13165992326612172,Embelin,316.3090000000001,2.308700000000001,3,6,96.22,0.5810182576111851,0.4534849242778523
COC(=O)c1ccc(C2COc3cc(O)ccc3C2)c(O)c1O,0.3787878787878788,0.13165992326612172,Asiaticoside,316.3090000000001,2.308700000000001,3,6,96.22,0.5810182576111851,0.4534849242778523
COC(=O)c1ccc(C2COc3cc(O)ccc3C2)c(O)c1O,0.3787878787878788,0.13165992326612172,Curcumin,316.3090000000001,2.308700000000001,3,6,96.22,0.5810182576111851,0.4534849242778523
COC(=O)c1ccc(C2COc3cc(O)ccc3C2)c(O)c1O,0.3787878787878788,0.13165992326612172,EGCG,316.3090000000001,2.308700000000001,3,6,96.22,0.5810182576111851,0.4534849242778523
COC(=O)c1ccc(C2COc3cc(O)ccc3C2)c(O)c1O,0.3787878787878788,0.13165992326612172,EMB-3,316.3090000000001,2.308700000000001,3,6,96.22,0.5810182576111851,0.4534849242778523
COC(=O)c1ccc(C2COc3cc(O)ccc3C2)c(O)c1O,0.3787878787878788,0.13165992326612172,Glabridin,316.3090000000001,2.308700000000001,3,6,96.22,0.5810182576111851,0.4534849242778523
COC(=O)c1ccc(C2COc3cc(O)ccc3C2)c(O)c1O,0.3787878787878788,0.13165992326612172,Embelin,316.3090000000001,2.308700000000001,3,6,96.22,0.5810182576111851,0.4534849242778523
COC(=O)c1ccc(C2COc3cc(O)ccc3C2)c(O)c1O,0.3787878787878788,0.13165992326612172,Asiaticoside,316.3090000000001,2.308700000000001,3,6,96.22,0.5810182576111851,0.4534849242778523
COC(=O)c1ccc(C2COc3cc(O)ccc3C2)c(O)c1O,0.3787878787878788,0.13165992326612172,Curcumin,316.3090000000001,2.308700000000001,3,6,96.22,0.5810182576111851,0.4534849242778523
COC(=O)c1ccc(C2COc3cc(O)ccc3C2)c(O)c1O,0.3787878787878788,0.13165992326612172,EGCG,316.3090000000001,2.308700000000001,3,6,96.22,0.5810182576111851,0.4534849242778523
COC(=O)c1ccc(C2COc3cc(O)ccc3C2)c(O)c1O,0.3787878787878788,0.13165992326612172,EMB-3,316.3090000000001,2.308700000000001,3,6,96.22,0.5810182576111851,0.4534849242778523
COC(=O)c1ccc(C2COc3cc(O)ccc3C2)c(O)c1O,0.3787878787878788,0.13165992326612172,Glabridin,316.3090000000001,2.308700000000001,3,6,96.22,0.5810182576111851,0.4534849242778523
COC(=O)c1ccc(C2COc3cc(O)ccc3C2)c(O)c1O,0.3787878787878788,0.13165992326612172,Embelin,316.3090000000001,2.308700000000001,3,6,96.22,0.5810182576111851,0.4534849242778523
COC(=O)c1ccc(C2COc3cc(O)ccc3C2)c(O)c1O,0.3787878787878788,0.13165992326612172,Asiaticoside,316.3090000000001,2.308700000000001,3,6,96.22,0.5810182576111851,0.4534849242778523
COC(=O)c1ccc(C2COc3cc(O)ccc3C2)c(O)c1O,0.3787878787878788,0.13165992326612172,Curcumin,316.3090000000001,2.308700000000001,3,6,96.22,0.5810182576111851,0.4534849242778523
COC(=O)c1ccc(C2COc3cc(O)ccc3C2)c(O)c1O,0.3787878787878788,0.13165992326612172,EGCG,316.3090000000001,2.308700000000001,3,6,96.22,0.5810182576111851,0.4534849242778523
COC(=O)c1ccc(C2COc3cc(O)ccc3C2)c(O)c1O,0.3787878787878788,0.13165992326612172,EMB-3,316.3090000000001,2.308700000000001,3,6,96.22,0.5810182576111851,0.4534849242778523
COC(=O)c1ccc(C2COc3cc(O)ccc3C2)c(O)c1O,0.3787878787878788,0.13165992326612172,Glabridin,316.3090000000001,2.308700000000001,3,6,96.22,0.5810182576111851,0.4534849242778523
COC(=O)c1ccc(C2COc3cc(O)ccc3C2)c(O)c1O,0.3787878787878788,0.13165992326612172,Embelin,316.3090000000001,2.308700000000001,3,6,96.22,0.5810182576111851,0.4534849242778523
COC(=O)c1ccc(C2COc3cc(O)ccc3C2)c(O)c1O,0.3787878787878788,0.13165992326612172,Asiaticoside,316.3090000000001,2.308700000000001,3,6,96.22,0.5810182576111851,0.4534849242778523
OCc1cc(OC2COc3cc(O)ccc3C2)ccc1O,0.30985915492957744,0.12999259119300724,Asiaticoside,288.29900000000004,1.9726000000000004,3,5,79.15,0.8044816316485434,0.4528816316485436
OCc1cc(OC2COc3cc(O)ccc3C2)ccc1O,0.30985915492957744,0.12999259119300724,Glabridin,288.29900000000004,1.9726000000000004,3,5,79.15,0.8044816316485434,0.4528816316485436
OCc1cc(OC2COc3cc(O)ccc3C2)ccc1O,0.30985915492957744,0.12999259119300724,EMB-3,288.29900000000004,1.9726000000000004,3,5,79.15,0.8044816316485434,0.4528816316485436
OCc1cc(OC2COc3cc(O)ccc3C2)ccc1O,0.30985915492957744,0.12999259119300724,Curcumin,288.29900000000004,1.9726000000000004,3,5,79.15,0.8044816316485434,0.4528816316485436
OCc1cc(OC2COc3cc(O)ccc3C2)ccc1O,0.30985915492957744,0.12999259119300724,EGCG,288.29900000000004,1.9726000000000004,3,5,79.15,0.8044816316485434,0.4528816316485436
OCc1cc(OC2COc3cc(O)ccc3C2)ccc1O,0.30985915492957744,0.12999259119300724,Embelin,288.29900000000004,1.9726000000000004,3,5,79.15,0.8044816316485434,0.4528816316485436
OCc1cc(OC2COc3cc(O)ccc3C2)ccc1O,0.30985915492957744,0.12999259119300724,Asiaticoside,288.29900000000004,1.9726000000000004,3,5,79.15,0.8044816316485434,0.4528816316485436
OCc1cc(OC2COc3cc(O)ccc3C2)ccc1O,0.30985915492957744,0.12999259119300724,Glabridin,288.29900000000004,1.9726000000000004,3,5,79.15,0.8044816316485434,0.4528816316485436
OCc1cc(OC2COc3cc(O)ccc3C2)ccc1O,0.30985915492957744,0.12999259119300724,EMB-3,288.29900000000004,1.9726000000000004,3,5,79.15,0.8044816316485434,0.4528816316485436
OCc1cc(OC2COc3cc(O)ccc3C2)ccc1O,0.30985915492957744,0.12999259119300724,Curcumin,288.29900000000004,1.9726000000000004,3,5,79.15,0.8044816316485434,0.4528816316485436
OCc1cc(OC2COc3cc(O)ccc3C2)ccc1O,0.30985915492957744,0.12999259119300724,EGCG,288.29900000000004,1.9726000000000004,3,5,79.15,0.8044816316485434,0.4528816316485436
