parent,variant_smiles,mw,logp,hbd,hba,tpsa,qed,topical_score
Curcumin,C=CC(C)(C)c1cc(C2OC(c3cc(OC)ccc3O)C(O)C(O)C2O)ccc1O,416.47,2.4653000000000005,5,7,119.61,0.4750981071780927,0.4519647738447597
Curcumin,C=CC(C)(C)c1cc(C2OC(c3ccc(O)c(OC)c3)C(O)C(O)C2O)ccc1O,416.47,2.4653000000000005,5,7,119.61,0.4750981071780927,0.4519647738447597
EMB-3,C=CC(C)(C)c1cc(C2OC(c3ccc(O)c(OC)c3)C(O)C(O)C2O)ccc1O,416.47,2.4653000000000005,5,7,119.61,0.4750981071780927,0.4519647738447597
EGCG,C=CC(C)(C)c1cc(C2OC(c3ccc(O)c(OC)c3)C(O)C(O)C2O)ccc1O,416.47,2.4653000000000005,5,7,119.61,0.4750981071780927,0.4519647738447597
Asiaticoside,COC(=O)C1Oc2cc(O)cc(O)c2CC1c1ccc(O)c(OC)c1,346.3350000000001,2.0723,3,7,105.45000000000002,0.73069007516561,0.44555674183227656
Asiaticoside,COC(=O)C1Oc2cc(O)cc(O)c2CC1c1cc(OC)ccc1O,346.3350000000001,2.0723,3,7,105.45000000000002,0.73069007516561,0.44555674183227656
Embelin,COC(=O)C1Oc2cc(O)cc(O)c2CC1c1ccc(O)c(OC)c1,346.3350000000001,2.0723,3,7,105.45000000000002,0.73069007516561,0.44555674183227656
Embelin,COC(=O)C1Oc2cc(O)cc(O)c2CC1c1cc(OC)ccc1O,346.3350000000001,2.0723,3,7,105.45000000000002,0.73069007516561,0.44555674183227656
EGCG,COC(=O)C1Oc2cc(O)cc(O)c2CC1c1cc(OC)ccc1O,346.3350000000001,2.0723,3,7,105.45000000000002,0.73069007516561,0.44555674183227656
EMB-3,COC(=O)C1Oc2cc(O)cc(O)c2CC1c1ccc(O)c(OC)c1,346.3350000000001,2.0723,3,7,105.45000000000002,0.73069007516561,0.44555674183227656
Glabridin,COC(=O)C1Oc2cc(O)cc(O)c2CC1c1cc(OC)ccc1O,346.3350000000001,2.0723,3,7,105.45000000000002,0.73069007516561,0.44555674183227656
Glabridin,COC(=O)C1Oc2cc(O)cc(O)c2CC1c1ccc(O)c(OC)c1,346.3350000000001,2.0723,3,7,105.45000000000002,0.73069007516561,0.44555674183227656
EGCG,COC(=O)C1Oc2cc(O)cc(O)c2CC1c1ccc(O)c(OC)c1,346.3350000000001,2.0723,3,7,105.45000000000002,0.73069007516561,0.44555674183227656
EMB-3,COC(=O)C1Oc2cc(O)cc(O)c2CC1c1cc(OC)ccc1O,346.3350000000001,2.0723,3,7,105.45000000000002,0.73069007516561,0.44555674183227656
Curcumin,COC(=O)C1Oc2cc(O)cc(O)c2CC1c1ccc(O)c(OC)c1,346.3350000000001,2.0723,3,7,105.45000000000002,0.73069007516561,0.44555674183227656
Curcumin,COC(=O)C1Oc2cc(O)cc(O)c2CC1c1cc(OC)ccc1O,346.3350000000001,2.0723,3,7,105.45000000000002,0.73069007516561,0.44555674183227656
Embelin,COc1ccc(C2Cc3c(O)cc(O)cc3OC2OC)c(O)c1O,334.32400000000007,2.208800000000001,4,7,108.61,0.6372535531483687,0.443120219815036
Glabridin,COc1ccc(C2Oc3cc(O)cc(O)c3CC2OC)c(O)c1O,334.32400000000007,2.208800000000001,4,7,108.61,0.6372535531483687,0.443120219815036
EGCG,COc1ccc(C2Cc3c(O)cc(O)cc3OC2OC)c(O)c1O,334.32400000000007,2.208800000000001,4,7,108.61,0.6372535531483687,0.443120219815036
EMB-3,COc1ccc(C2Cc3c(O)cc(O)cc3OC2OC)c(O)c1O,334.32400000000007,2.208800000000001,4,7,108.61,0.6372535531483687,0.443120219815036
Asiaticoside,COc1ccc(C2Cc3c(O)cc(O)cc3OC2OC)c(O)c1O,334.32400000000007,2.208800000000001,4,7,108.61,0.6372535531483687,0.443120219815036
EGCG,COc1ccc(C2Oc3cc(O)cc(O)c3CC2OC)c(O)c1O,334.32400000000007,2.208800000000001,4,7,108.61,0.6372535531483687,0.443120219815036
Embelin,COc1ccc(C2Oc3cc(O)cc(O)c3CC2OC)c(O)c1O,334.32400000000007,2.208800000000001,4,7,108.61,0.6372535531483687,0.443120219815036
EMB-3,COc1ccc(C2Oc3cc(O)cc(O)c3CC2OC)c(O)c1O,334.32400000000007,2.208800000000001,4,7,108.61,0.6372535531483687,0.443120219815036
Curcumin,COc1ccc(C2Oc3cc(O)cc(O)c3CC2OC)c(O)c1O,334.32400000000007,2.208800000000001,4,7,108.61,0.6372535531483687,0.443120219815036
Asiaticoside,COc1ccc(C2Oc3cc(O)cc(O)c3CC2OC)c(O)c1O,334.32400000000007,2.208800000000001,4,7,108.61,0.6372535531483687,0.443120219815036
Curcumin,COc1ccc(C2Cc3c(O)cc(O)cc3OC2OC)c(O)c1O,334.32400000000007,2.208800000000001,4,7,108.61,0.6372535531483687,0.443120219815036
Glabridin,COc1ccc(C2Cc3c(O)cc(O)cc3OC2OC)c(O)c1O,334.32400000000007,2.208800000000001,4,7,108.61,0.6372535531483687,0.443120219815036
EGCG,COC(=O)c1cc(-c2ccc(O)c(CO)c2)ccc1O,274.272,2.0437,3,5,86.99000000000001,0.7455174942832492,0.4413174942832491
EGCG,COC(=O)c1cc(-c2cc(CO)ccc2O)ccc1O,274.272,2.0437,3,5,86.99000000000001,0.7455174942832492,0.4413174942832491
EMB-3,COC(=O)c1cc(-c2ccc(O)c(CO)c2)ccc1O,274.272,2.0437,3,5,86.99000000000001,0.7455174942832492,0.4413174942832491
Glabridin,COC(=O)c1cc(-c2ccc(O)c(CO)c2)ccc1O,274.272,2.0437,3,5,86.99000000000001,0.7455174942832492,0.4413174942832491
EMB-3,COC(=O)c1cc(-c2cc(CO)ccc2O)ccc1O,274.272,2.0437,3,5,86.99000000000001,0.7455174942832492,0.4413174942832491
Embelin,COC(=O)c1cc(-c2cc(CO)ccc2O)ccc1O,274.272,2.0437,3,5,86.99000000000001,0.7455174942832492,0.4413174942832491
Asiaticoside,COC(=O)c1cc(-c2cc(CO)ccc2O)ccc1O,274.272,2.0437,3,5,86.99000000000001,0.7455174942832492,0.4413174942832491
Glabridin,COC(=O)c1cc(-c2cc(CO)ccc2O)ccc1O,274.272,2.0437,3,5,86.99000000000001,0.7455174942832492,0.4413174942832491
Curcumin,COC(=O)c1cc(-c2ccc(O)c(CO)c2)ccc1O,274.272,2.0437,3,5,86.99000000000001,0.7455174942832492,0.4413174942832491
Asiaticoside,COC(=O)c1cc(-c2ccc(O)c(CO)c2)ccc1O,274.272,2.0437,3,5,86.99000000000001,0.7455174942832492,0.4413174942832491
Curcumin,COC(=O)c1cc(-c2cc(CO)ccc2O)ccc1O,274.272,2.0437,3,5,86.99000000000001,0.7455174942832492,0.4413174942832491
Embelin,COC(=O)c1cc(-c2ccc(O)c(CO)c2)ccc1O,274.272,2.0437,3,5,86.99000000000001,0.7455174942832492,0.4413174942832491
