plant,lotus_id,wikidata_id,name,smiles,inchikey,molecular_formula,MW,n_atoms,n_rings,npl_score
Panax ginseng,LTS0065741,Q105274478,"(2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-({[(2s,3r,4s,5r)-3,4,5-trihydroxyoxan-2-yl]oxy}methyl)oxan-2-yl (2s)-2-phenylpropanoate",CC(C(=O)OC1OC(COC2OCC(O)C(O)C2O)C(O)C(O)C1O)c1ccccc1,UKEKQJFPQMRZQN-LPXGNRJLSA-N,C20H28O11,444.43051324614544,31,3,1.5481599357166473
Panax ginseng,LTS0007024,Q105263667,"(3r,8e,10s)-10-hydroperoxyheptadeca-1,8-dien-4,6-diyn-3-ol",C=CC(O)C#CC#CC=CC(CCCCCCC)OO,SYNBBWLEYQBFQT-ODQHEUEKSA-N,C17H24O3,276.37130311992314,20,0,1.0
Panax ginseng,LTS0274484,Q105276492,"(2s,3r,4s,5s,6r)-2-{[(2s,5s)-2-[(1s,3ar,3br,5s,5ar,7s,9ar,9br,11r,11ar)-7,11-dihydroxy-3a,3b,6,6,9a-pentamethyl-5-{[(2r,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-dodecahydro-1h-cyclopenta[a]phenanthren-1-yl]-5-hydroperoxy-6-methylhept-6-en-2-yl]oxy}-6-(hydroxymethyl)oxane-3,4,5-triol",C=C(C)C(CCC(C)(OC1OC(CO)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C(OC3OC(CO)C(O)C(O)C3O)CC12C)OO,UOOOLBYCGFVHQY-WZFQGTCTSA-N,C42H72O16,833.0131207816626,58,12,1.1815834412817017
Panax ginseng,LTS0006660,Q105180334,"2-[(4,5-dihydroxy-2-{[11-hydroxy-3a,3b,6,6,9a-pentamethyl-1-(6-methylhepta-2,5-dien-2-yl)-dodecahydro-1h-cyclopenta[a]phenanthren-7-yl]oxy}-6-(hydroxymethyl)oxan-3-yl)oxy]-6-(hydroxymethyl)oxane-3,4,5-triol",CC(C)=CCC=C(C)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3CCC12C,NJUXRKMKOFXMRX-UHFFFAOYSA-N,C42H70O12,766.9996195637336,54,12,1.0
Panax ginseng,LTS0057932,Q105120605,"(2s,3r,4s,5s,6r)-2-{[(2s,4e)-2-[(1s,3ar,3br,5ar,7s,9ar,9br,11r,11ar)-7-{[(2r,3r,4s,5s,6r)-4,5-dihydroxy-6-(hydroxymethyl)-3-{[(2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}oxan-2-yl]oxy}-11-hydroxy-3a,3b,6,6,9a-pentamethyl-dodecahydro-1h-cyclopenta[a]phenanthren-1-yl]-6-hydroperoxy-6-methylhept-4-en-2-yl]oxy}-6-({[(2r,3r,4s,5r)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]oxy}methyl)oxane-3,4,5-triol",CC(C)(C=CCC(C)(OC1OC(COC2OC(CO)C(O)C2O)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3CCC12C)OO,IUIXATBUTPCREK-RFWGSXCESA-N,C53H90O24,1111.2693886357497,77,14,1.1867715396040361
Panax ginseng,LTS0049935,Q105209078,"(2r,3r,4s,5s,6r)-2-{[(1s,3ar,3br,5ar,7s,9ar,9br,11r,11ar)-11-hydroxy-3a,3b,6,6,9a-pentamethyl-1-[(2e)-6-methylhepta-2,5-dien-2-yl]-dodecahydro-1h-cyclopenta[a]phenanthren-7-yl]oxy}-6-(hydroxymethyl)oxane-3,4,5-triol",CC(C)=CCC=C(C)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3CCC12C,PHLXREOMFNVWOH-DNQFHFKUSA-N,C36H60O7,604.8587720069011,43,11,1.0
Panax ginseng,LTS0010928,Q105157027,"2,2,4a-trimethyl-8-methylidene-hexahydro-1h-cyclobuta[d]indene",C=C1CCCC2(C)CCC3C(C)(C)CC132,LTMKWDWWHXRNMO-UHFFFAOYSA-N,C15H24,204.35161654363895,15,6,1.0
Panax ginseng,LTS0058946,Q105216842,"(1s,3as,3br,5ar,7s,9ar,9br,11r,11ar)-1-[(2r)-2-hydroxy-6-methylhept-5-en-2-yl]-3a,3b,6,6,9a-pentamethyl-dodecahydro-1h-cyclopenta[a]phenanthrene-7,11-diol",CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C,PYXFVCFISTUSOO-FUGCFWOQSA-N,C30H52O3,460.73321088528917,33,10,1.1980910268527656
Panax ginseng,LTS0268135,Q105239858,"(2r,3s,4r,5r,6s)-2-{[(2s)-2-[(1s,3ar,3br,5ar,7s,9ar,9br,11r,11ar)-7-{[(2r,3r,4s,5s,6r)-4,5-dihydroxy-6-(hydroxymethyl)-3-{[(2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}oxan-2-yl]oxy}-11-hydroxy-3a,3b,6,6,9a-pentamethyl-dodecahydro-1h-cyclopenta[a]phenanthren-1-yl]-6-methylhept-5-en-2-yl]oxy}-6-(hydroxymethyl)oxane-3,4,5-triol",CC(C)=CCCC(C)(OC1OC(CO)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3CCC12C,RLDVZILFNVRJTL-BGIJXVBPSA-N,C48H82O18,947.1557535557871,66,13,1.1980910268527656
Panax ginseng,LTS0047778,Q105300445,"2-methyl-6-{5,7,11-trihydroxy-3a,3b,6,6,9a-pentamethyl-dodecahydro-1h-cyclopenta[a]phenanthren-1-yl}-6-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}hept-1-en-3-one",C=C(C)C(=O)CCC(C)(OC1OC(CO)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C(O)CC12C,WASDVSJZUWYOKU-UHFFFAOYSA-N,C36H60O10,652.8569867896092,46,11,1.2001609217817164
Panax ginseng,LTS0014343,Q27103394,optimax,NC(Cc1c[nH]c2ccccc12)C(=O)O,QIVBCDIJIAJPQS-UHFFFAOYSA-N,C11H12N2O2,204.2256001797883,15,3,1.4019839528588747
Panax ginseng,LTS0011125,Q105182043,"(2s,3r,4s,5s,6r)-2-{[(2s)-2-[(1s,3ar,3br,5s,5ar,7s,9ar,9br,11r,11ar)-5-{[(2r,3r,4s,5s,6r)-4,5-dihydroxy-6-(hydroxymethyl)-3-{[(2s,3r,4r,5r,6s)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy}oxan-2-yl]oxy}-7,11-dihydroxy-3a,3b,6,6,9a-pentamethyl-dodecahydro-1h-cyclopenta[a]phenanthren-1-yl]-6-methylhept-5-en-2-yl]oxy}-6-({[(2s,3s,4s,5s)-3,4,5-trihydroxyoxan-2-yl]oxy}methyl)oxane-3,4,5-triol",CC(C)=CCCC(C)(OC1OC(COC2OCC(O)C(O)C2O)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C(OC3OC(CO)C(O)C(O)C3OC3OC(C)C(O)C(O)C3O)CC12C,NNBFRCZAUFQIAH-VPUMCCEOSA-N,C53H90O22,1079.270578780611,75,14,1.1922648201806254
Panax ginseng,LTS0062073,Q105146526,"(2s,3r,4s,5s,6r)-2-{[(2s)-2-[(1s,3ar,5r,9ar,11s)-5-{[(2r,3r,4s,5s,6r)-4,5-dihydroxy-6-(hydroxymethyl)-3-{[(2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}oxan-2-yl]oxy}-7,11-dihydroxy-3,3a,6,6,9a-pentamethyl-tetradecahydrocyclopenta[a]phenanthren-1-yl]-6-methylhept-5-en-2-yl]oxy}-6-(hydroxymethyl)oxane-3,4,5-triol",CC(C)=CCCC(C)(OC1OC(CO)C(O)C(O)C1O)C1CC(C)C2(C)C3CC(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C4C(C)(C)C(O)CCC4(C)C3CC(O)C12,KVHFYBWKXJPMMM-MGBLTDNXSA-N,C48H82O19,963.1551584833566,67,13,1.1922648201806254
Panax ginseng,LTS0045883,Q104988057,"heptadeca-1,8-dien-4,6-diyne-3,10-diol",C=CC(O)C#CC#CC=CC(O)CCCCCCC,DSVMWGREWREVQQ-UHFFFAOYSA-N,C17H24O2,260.37189819235374,19,0,1.0
Panax ginseng,LTS0054190,Q105120552,"(2s,3r,4s,5r,6r)-2-{[(2s,4e)-2-[(1s,3ar,3br,5s,5ar,7s,9ar,9br,11r,11ar)-5,7,11-trihydroxy-3a,3b,6,6,9a-pentamethyl-dodecahydro-1h-cyclopenta[a]phenanthren-1-yl]-6-hydroperoxy-6-methylhept-4-en-2-yl]oxy}-6-({[(2r,3r,4r)-3,4-dihydroxy-4-(hydroxymethyl)oxolan-2-yl]oxy}methyl)oxane-3,4,5-triol",CC(C)(C=CCC(C)(OC1OC(COC2OCC(O)(CO)C2O)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C(O)CC12C)OO,IUHBPCFXZYBDIY-HWJWAWHJSA-N,C41H70O15,802.9870984496539,56,12,1.1815834412817017
Panax ginseng,LTS0013597,Q23905964,glucose,OCC1OC(O)C(O)C(O)C1O,WQZGKKKJIJFFOK-GASJEMHNSA-N,C6H12O6,180.1561339920539,12,1,NaN
Panax ginseng,LTS0055890,Q105258030,"(2s,3r,4s,5s,6r)-2-{[(2s,4e)-2-[(1s,3ar,3br,5s,5ar,7s,9ar,9br,11r,11ar)-7,11-dihydroxy-3a,3b,6,6,9a-pentamethyl-5-{[(2r,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-dodecahydro-1h-cyclopenta[a]phenanthren-1-yl]-6-hydroperoxy-6-methylhept-4-en-2-yl]oxy}-6-(hydroxymethyl)oxane-3,4,5-triol",CC(C)(C=CCC(C)(OC1OC(CO)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C(OC3OC(CO)C(O)C(O)C3O)CC12C)OO,SQJZFCXTJOJNPI-YAYYJKCKSA-N,C42H72O16,833.0131207816626,58,12,1.1815834412817017
Panax ginseng,LTS0273300,Q105380416,"2-[(6-hydroxy-6-methyl-2-{5,7,11-trihydroxy-3a,3b,6,6,9a-pentamethyl-dodecahydro-1h-cyclopenta[a]phenanthren-1-yl}hept-4-en-2-yl)oxy]-6-(hydroxymethyl)oxane-3,4,5-triol",CC(C)(O)C=CCC(C)(OC1OC(CO)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C(O)CC12C,ZOFHBIZKJQXYAO-UHFFFAOYSA-N,C36H62O10,654.8728682972608,46,11,1.373543079208072
Panax ginseng,LTS0065967,Q181136,glutaminsaeure,NC(CCC(=O)O)C(=O)O,WHUUTDBJXJRKMK-UHFFFAOYSA-N,C5H9NO4,147.1294691856857,10,0,2.205951858576624
Panax ginseng,LTS0110949,Q27146707,ginsenoside rg2,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C(OC3OC(CO)C(O)C(O)C3OC3OC(C)C(O)C(O)C3O)CC12C,AGBCLJAHARWNLA-DQUQINEDSA-N,C42H72O13,785.0149059989545,55,12,1.1922648201806254
Panax ginseng,LTS0067702,Q27896342,20s-protopanaxatriol,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C(O)CC12C,SHCBCKBYTHZQGZ-CJPZEJHVSA-N,C30H52O4,476.7326158128585,34,10,1.1922648201806254
Panax ginseng,LTS0003483,Q105270445,"(3r)-8-[(2r,3s)-3-heptyloxiran-2-yl]octa-4,6-diyn-3-yl acetate",CCCCCCCC1OC1CC#CC#CC(CC)OC(C)=O,UDOFLRJQZVKUBL-CEXWTWQISA-N,C19H28O3,304.4245379288023,22,1,1.0069841156120278
Panax ginseng,LTS0001453,Q105182507,"(2r,3r,4s,5s,6r)-2-{[(2s)-2-[(1s,3ar,3br,5ar,7s,9ar,9br,11r,11ar)-7-{[(2r,3r,4s,5s,6r)-4,5-dihydroxy-6-(hydroxymethyl)-3-{[(2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}oxan-2-yl]oxy}-11-hydroxy-3a,3b,6,6,9a-pentamethyl-dodecahydro-1h-cyclopenta[a]phenanthren-1-yl]-6-methylhept-5-en-2-yl]oxy}-6-({[(2s,3r,4s,5r)-3,4,5-trihydroxyoxan-2-yl]oxy}methyl)oxane-3,4,5-triol",CC(C)=CCCC(C)(OC1OC(COC2OCC(O)C(O)C2O)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3CCC12C,NODILNFGTFIURN-MATUGUOVSA-N,C53H90O22,1079.270578780611,75,14,1.1980910268527656
Panax ginseng,LTS0052697,Q2251215,6 furfuryladenine,c1coc(CNc2nc[nH]c3ncnc2-3)c1,QANMHLXAZMSUEX-UHFFFAOYSA-N,C10H9N5O,215.21174671506148,16,4,1.0
Panax ginseng,LTS0059644,Q104990710,"(2r,3s,4r,5r,6s)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl (2s)-2-(3-benzoylphenyl)propanoate",CC(C(=O)OC1OC(CO)C(O)C(O)C1O)c1cccc(C(=O)c2ccccc2)c1,DWRHBEOTOFQYBP-UJCVDSAYSA-N,C22H24O8,416.42200724171005,30,3,1.3420204036369434
Panax ginseng,LTS0052469,Q105276394,"(2s,3r,4s,5s,6r)-2-{[(2s)-2-[(1s,3ar,3br,5r,5ar,7r,9ar,9br,11s,11ar)-7-{[(2r,3r,4s,5s,6r)-4,5-dihydroxy-6-(hydroxymethyl)-3-{[(2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}oxan-2-yl]oxy}-5,11-dihydroxy-3a,3b,6,6,9a-pentamethyl-dodecahydro-1h-cyclopenta[a]phenanthren-1-yl]-6-methylhept-5-en-2-yl]oxy}-6-(hydroxymethyl)oxane-3,4,5-triol",CC(C)=CCCC(C)(OC1OC(CO)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3C(O)CC12C,UOJAEODBOCLNBU-DLKUFFCZSA-N,C48H82O19,963.1551584833564,67,13,1.1922648201806254
Panax ginseng,LTS0134522,Q104916983,"4,5-dihydroxy-6-(hydroxymethyl)-3-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}oxan-2-yl 2-(6-methoxynaphthalen-2-yl)propanoate",COc1ccc2cc(C(C)C(=O)OC3OC(CO)C(O)C(O)C3OC3OC(CO)C(O)C(O)C3O)ccc2c1,AQPMPAHHLXOZNC-UHFFFAOYSA-N,C26H34O13,554.541383004967,39,5,1.3546917231107718
Panax ginseng,LTS0269561,Q586501,cycloartenol,CC(C)=CCCC(C)C1CCC2(C)C3CCC4C(C)(C)C(O)CCC45CC35CCC12C,ONQRKEUAIJMULO-YBXTVTTCSA-N,C30H50O,426.71851952249875,31,17,1.0
Panax ginseng,LTS0123916,Q104922018,"(4e,9e)-heptadeca-1,4,9-trien-6-yn-3-ol",C=CC(O)C=CC#CCC=CCCCCCCC,AZYMFOSYSFSUMW-QLJIQFCGSA-N,C17H26O,246.3883747724359,18,0,1.0
Panax ginseng,LTS0005517,Q424931,(-)-quinic acid,O=C(O)C1(O)CC(O)C(O)C(O)C1,AAWZDTNXLSGCEK-WYWMIBKRSA-N,C7H12O6,192.1668698888419,13,1,1.966674090694183
Panax ginseng,LTS0060154,Q104394897,"(3r,3as,5ar,5br,7ar,9s,11ar,11br,13ar,13bs)-5a,5b,8,8,11a,13b-hexamethyl-3-(prop-1-en-2-yl)-hexadecahydrocyclopenta[a]chrysen-9-ol",C=C(C)C1CCC2(C)C1CCC1(C)C2CCC2C3(C)CCC(O)C(C)(C)C3CCC21C,LFPVZIIPFONRSW-UUKUQQAMSA-N,C30H50O,426.71851952249875,31,14,1.0
Panax ginseng,LTS0005037,Q27293841,"3-ethyl-1,2-cyclopentanedione",CCC1=C(O)C(=O)CC1,JHWFWLUAUPZUCP-UHFFFAOYSA-N,C7H10O2,126.15336867091271,9,1,1.6347643155658513
Panax ginseng,LTS0006033,Q104252280,"2-{[2-(7-{[4,5-dihydroxy-6-(hydroxymethyl)-3-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}oxan-2-yl]oxy}-11-hydroxy-3a,3b,6,6,9a-pentamethyl-dodecahydro-1h-cyclopenta[a]phenanthren-1-yl)-6-methylhept-5-en-2-yl]oxy}-6-(hydroxymethyl)oxane-3,4,5-triol",CC(C)=CCCC(C)(OC1OC(CO)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3CCC12C,RLDVZILFNVRJTL-UHFFFAOYSA-N,C48H82O18,947.1557535557871,66,13,1.1980910268527656
Panax ginseng,LTS0032628,,"3a,3b,6,6,9a-pentamethyl-1-(2,6,6-trimethyloxan-2-yl)-dodecahydro-1h-cyclopenta[a]phenanthrene-7,11-diol",CC1(C)CCCC(C)(C2CCC3(C)C2C(O)CC2C4(C)CCC(O)C(C)(C)C4CCC23C)O1,PVLHOJXLNBFHDX-UHFFFAOYSA-N,C30H52O3,460.73321088528917,33,11,1.106500230696944
Panax ginseng,LTS0269449,Q105259811,"(2s,3r,4s,5s,6r)-2-{[(2s,5z)-2-[(1s,3ar,3br,5s,5ar,7s,9ar,9br,11r,11ar)-5,7,11-trihydroxy-3a,3b,6,6,9a-pentamethyl-dodecahydro-1h-cyclopenta[a]phenanthren-1-yl]-7-hydroxy-6-methylhept-5-en-2-yl]oxy}-6-(hydroxymethyl)oxane-3,4,5-triol",CC(=CCCC(C)(OC1OC(CO)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C(O)CC12C)CO,SSPJYWUVFLPKSH-HRUAZROZSA-N,C36H62O10,654.8728682972607,46,11,1.1867715396040361
Panax ginseng,LTS0009940,Q11595687,(-)-β-bisabolene,C=C(CCC=C(C)C)C1CC=C(C)CC1,XZRVRYFILCSYSP-OAHLLOKOSA-N,C15H24,204.35161654363895,15,1,1.0
Panax ginseng,LTS0015024,Q105380418,"(2s,3r,4s,5s,6r)-2-{[(2s,4e)-2-[(1s,3ar,3br,5s,5ar,7s,9ar,9br,11r,11ar)-5,7,11-trihydroxy-3a,3b,6,6,9a-pentamethyl-dodecahydro-1h-cyclopenta[a]phenanthren-1-yl]-6-hydroxy-6-methylhept-4-en-2-yl]oxy}-6-(hydroxymethyl)oxane-3,4,5-triol",CC(C)(O)C=CCC(C)(OC1OC(CO)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C(O)CC12C,ZOFHBIZKJQXYAO-YYNUNSROSA-N,C36H62O10,654.8728682972608,46,11,1.373543079208072
Panax ginseng,LTS0068205,Q15411006,harmane,Cc1nccc2c1[nH]c1ccccc12,PSFDQSOCUJVVGF-UHFFFAOYSA-N,C12H10N2,182.22164471378588,14,6,1.0
Panax ginseng,LTS0062416,Q104921214,"2-[(2-{[1-(6-hydroperoxy-2-hydroxy-6-methylhept-4-en-2-yl)-11-hydroxy-3a,3b,6,6,9a-pentamethyl-dodecahydro-1h-cyclopenta[a]phenanthren-7-yl]oxy}-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl)oxy]-6-(hydroxymethyl)oxane-3,4,5-triol",CC(C)(C=CCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3CCC12C)OO,AYMHVZBATCNDEX-UHFFFAOYSA-N,C42H72O15,817.0137158540933,57,12,1.1867715396040361
Panax ginseng,LTS0270755,Q105024732,"(2s,3r,4s,5s,6r)-2-{[(2s)-2-[(1s,3ar,3br,5ar,7r,9ar,9br,11s,11ar)-7-{[(2r,3r,4s,5s,6r)-4,5-dihydroxy-6-(hydroxymethyl)-3-{[(2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}oxan-2-yl]oxy}-11-hydroxy-3a,3b,6,6,9a-pentamethyl-dodecahydro-1h-cyclopenta[a]phenanthren-1-yl]-6-methylhept-5-en-2-yl]oxy}-6-({[(2r,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxane-3,4,5-triol",CC(C)=CCCC(C)(OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3CCC12C,GZYPWOGIYAIIPV-QTOHFAGASA-N,C54H92O23,1109.29660111262,77,14,1.1980910268527656
Panax ginseng,LTS0029981,Q188017,l-tyrosine,NC(Cc1ccc(O)cc1)C(=O)O,OUYCCCASQSFEME-QMMMGPOBSA-N,C9H11NO3,181.1888893529199,13,1,1.4638276379140862
Panax ginseng,LTS0004392,Q105280349,"6-(7-{[4,5-dihydroxy-6-(hydroxymethyl)-3-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}oxan-2-yl]oxy}-11-hydroxy-3a,3b,6,6,9a-pentamethyl-dodecahydro-1h-cyclopenta[a]phenanthren-1-yl)-2-methyl-6-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}hept-1-en-3-one",C=C(C)C(=O)CCC(C)(OC1OC(CO)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3CCC12C,UWGVFBVJCVDUPT-UHFFFAOYSA-N,C48H80O19,961.139276975705,67,13,1.2060480077164726
Panax ginseng,LTS0010748,Q105003101,"3-{[(2r,3s,4s,5r,6s)-6-{[(2r,3r,4s,5s,6r)-2-{[(1r,3ar,3br,5ar,7s,9ar,9bs,11r,11ar)-11-hydroxy-3a,3b,6,6,9a-pentamethyl-1-[(2s)-6-methyl-2-{[(2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-({[(2s,3r,4s,5s)-3,4,5-trihydroxyoxan-2-yl]oxy}methyl)oxan-2-yl]oxy}hept-5-en-2-yl]-dodecahydro-1h-cyclopenta[a]phenanthren-7-yl]oxy}-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]oxy}-3,4,5-trihydroxyoxan-2-yl]methoxy}-3-oxopropanoic acid",CC(C)=CCCC(C)(OC1OC(COC2OCC(O)C(O)C2O)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4OC4OC(COC(=O)CC(=O)O)C(O)C(O)C4O)C(C)(C)C3CCC12C,FWCWPAUCBWOOGG-GLXOVBPRSA-N,C56H92O25,1165.3168827613347,81,14,1.1980910268527656
Panax ginseng,LTS0019327,Q104918504,"(2s,3r,4s,5s,6r)-2-{[(2s)-2-[(1s,3ar,3br,5s,5ar,7s,9ar,9br,11r,11ar)-7-{[(2r,3r,4s,5s,6r)-4,5-dihydroxy-6-(hydroxymethyl)-3-{[(2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}oxan-2-yl]oxy}-5,11-dihydroxy-3a,3b,6,6,9a-pentamethyl-dodecahydro-1h-cyclopenta[a]phenanthren-1-yl]-6-methylhept-5-en-2-yl]oxy}-6-({[(2r,3r,4s,5s)-4-hydroxy-5-(hydroxymethyl)-3-{[(2s,3r,4s,5r)-3,4,5-trihydroxyoxan-2-yl]oxy}oxolan-2-yl]oxy}methyl)oxane-3,4,5-triol",CC(C)=CCCC(C)(OC1OC(COC2OC(CO)C(O)C2OC2OCC(O)C(O)C2O)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3C(O)CC12C,ATLFSCPOMJFNCI-FAVIOSFLSA-N,C58H98O27,1227.3848089330043,85,15,1.1922648201806254
Panax ginseng,LTS0263090,Q105290152,"3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl 2-(4-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}phenyl)propanoate",CC(C(=O)OC1OC(CO)C(O)C(O)C1O)c1ccc(OC2OC(CO)C(O)C(O)C2O)cc1,VOFDFGHUWQZXTK-UHFFFAOYSA-N,C21H30O13,490.4559405057238,34,3,1.5024799410735934
Panax ginseng,LTS0014686,Q105343723,"2,4,5-trihydroxy-6-(hydroxymethyl)oxan-3-yl 3-hydroxy-2-phenylpropanoate",O=C(OC1C(O)OC(CO)C(O)C1O)C(CO)c1ccccc1,XWQIOGZOIREUJW-UHFFFAOYSA-N,C15H20O8,328.31509294889094,23,2,1.5024799410735934
Panax ginseng,LTS0022923,Q105289031,"[(2s,3r,4s,5s,6s)-6-{[(3ar,3bs,5as,7r,9as,9bs,11s,11as)-11-hydroxy-3a,3b,6,6,9a-pentamethyl-11a-[(2s)-6-methyl-2-{[(2r,3s,4r,5r,6r)-3,4,5-trihydroxy-6-({[(2s,3r,4r,5r)-3,4,5-trihydroxyoxan-2-yl]oxy}methyl)oxan-2-yl]oxy}hept-5-en-2-yl]-dodecahydrocyclopenta[a]phenanthren-7-yl]oxy}-3,4-dihydroxy-5-{[(2s,3s,4r,5r,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}oxan-2-yl]methyl acetate",CC(=O)OCC1OC(OC2CCC3(C)C(CCC4(C)C3CC(O)C3(C(C)(CCC=C(C)C)OC5OC(COC6OCC(O)C(O)C6O)C(O)C(O)C5O)CCCC43C)C2(C)C)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,VMKOUWNWNQIQSO-ABFXKCMXSA-N,C55H92O23,1121.3073370094078,78,14,1.1980910268527656
Panax ginseng,LTS0008327,Q27155051,falcarinol,C=CC(O)C#CC#CCC=CCCCCCCC,UGJAEDFOKNAMQD-MQNTZWLQSA-N,C17H24O,244.37249326478434,18,0,1.0
Panax ginseng,LTS0006420,Q104916043,"(4z)-8-(3-heptyloxiran-2-yl)octa-1,4-dien-6-yn-3-ol",C=CC(O)C=CC#CCC1OC1CCCCCCC,AOXSLJSDFVRCQA-XFXZXTDPSA-N,C17H26O2,262.3877797000053,19,1,1.0
Panax ginseng,LTS0003681,Q27160524,humulen-(v1),C=C1CCCC(C)=CCC2C1CC2(C)C,NSMRKFBAPAOVQL-FLIBITNWSA-N,C15H24,204.35161654363895,15,3,1.0
